index,station_id,matched_name,score
325,66dc28bd-0aca-11e7-82f6-3863bb44ef7c,e 56 st and 3 ave,1.0
326,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,e 55 st and 2 ave,1.0
327,66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,e 53 st and lexington ave,1.0
328,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,e 53 st and 3 ave,1.0
329,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,e 51 st and lexington ave,1.0
330,632b140c-65de-4f50-9cc2-c001ae011aea,e 51 st and 2 ave,1.0
331,66db3997-0aca-11e7-82f6-3863bb44ef7c,e 48 st and 3 ave,1.0
332,66dbc982-0aca-11e7-82f6-3863bb44ef7c,e 47 st and park ave,1.0
333,66dd9fa6-0aca-11e7-82f6-3863bb44ef7c,e 48 st and 5 ave,1.0
334,d29ea280-8b64-4a35-b12b-245525ae2a3a,w 48 st and rockefeller plaza,1.0
335,70634bc4-4d90-42d4-8f6a-3f29fa8f7f77,e 50 st and park ave,1.0
336,821b19c1-ab13-4482-9580-770288a377a7,madison ave and e 51 st,1.0
337,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,w 52 st and 5 ave,1.0
338,67f60e7e-397a-4e47-b7f9-d10bd67133b3,w 51 st and rockefeller plaza,1.0
339,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,e 53 st and madison ave,1.0
340,6fd61eee-d0ef-4580-9704-bd06b82bcb61,e 56 st and madison ave,1.0
341,66dea6e1-0aca-11e7-82f6-3863bb44ef7c,e 58 st and madison ave,1.0
342,66dbc551-0aca-11e7-82f6-3863bb44ef7c,w 56 st and 6 ave,1.0
343,581d8683-c217-4f96-89cb-b5a94d780b83,w 55 st and 6 ave,1.0
344,1791472201147965920,w 54 st and 6 ave,1.0
345,66de8a86-0aca-11e7-82f6-3863bb44ef7c,w 52 st and 6 ave,1.0
346,66dc7b10-0aca-11e7-82f6-3863bb44ef7c,w 51 st and 6 ave,1.0
347,2104286315955915532,w 47 st and 6 ave,1.0
348,904930bd-2671-4695-9c1a-8a894b041129,6 ave and w 45 st,1.0
349,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,w 44 st and 5 ave,1.0
350,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,w 43 st and 6 ave,1.0
351,66dca682-0aca-11e7-82f6-3863bb44ef7c,w 45 st and 8 ave,1.0
352,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,9 ave and w 45 st,1.0
353,490ca6cc-c2a2-4838-acf0-4704ed60dc51,w 47 st and 9 ave,1.0
354,64f0f28c-bedc-42d5-b107-ecdd48fc30cd,broadway and w 48 st,1.0
355,053312f2-e77e-4674-b28b-ad357fbcb4ee,8 ave and w 49 st,1.0
356,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,w 49 st and 8 ave,1.0
357,b442a648-e9f4-4893-951a-64d258bc0e55,w 50 st and 9 ave,1.0
358,2004153375425087884,w 51 st and 7 ave,1.0
359,66dc2c78-0aca-11e7-82f6-3863bb44ef7c,broadway and w 53 st,1.0
360,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,8 ave and w 52 st,1.0
361,1198e739-787c-4ce4-aa63-ffaf98506e9c,7 ave and w 55 st,1.0
362,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,broadway and w 56 st,1.0
363,c042a307-2d7d-4ee9-95b7-a7505a3428c2,w 56 st and 8 ave,1.0
364,66dc2238-0aca-11e7-82f6-3863bb44ef7c,broadway and w 58 st,1.0
365,1888015107269225164,w 54 st and 9 ave,1.0
366,88e64257-298c-4b8d-8886-77b9b66dcec1,w 50 st and 10 ave,1.0
367,66dc73b0-0aca-11e7-82f6-3863bb44ef7c,w 47 st and 10 ave,1.0
368,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,w 43 st and 10 ave,1.0
369,2c321ea3-e1dd-4d32-be70-bd158fe1f568,w 44 st and 11 ave,1.0
370,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,w 46 st and 11 ave,1.0
371,66dc4334-0aca-11e7-82f6-3863bb44ef7c,w 53 st and 10 ave,1.0
372,66db237e-0aca-11e7-82f6-3863bb44ef7c,w 52 st and 11 ave,1.0
373,1f872052-38c4-4701-96c4-c363de51c2b5,w 54 st and 11 ave,1.0
374,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,w 56 st and 10 ave,1.0
375,66dc864c-0aca-11e7-82f6-3863bb44ef7c,11 ave and w 59 st,1.0
376,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,w 59 st and 10 ave,1.0
377,1937777808143497236,columbus ave and w 59 st,1.0
378,b94cc90e-9ca2-4471-8371-23be051e0157,7 ave and central park south,1.0
379,66dc9068-0aca-11e7-82f6-3863bb44ef7c,central park s and 6 ave,1.0
380,1964061627836181486,central park s and grand army plaza,1.0
381,1967778612889039234,e 61 st and madison ave,1.0
382,1960020234227886806,3 ave and e 62 st,1.0
383,66dd4356-0aca-11e7-82f6-3863bb44ef7c,1 ave and e 62 st,1.0
384,66dca6f4-0aca-11e7-82f6-3863bb44ef7c,e 60 st and york ave,1.0
385,199ea9dd-8f7e-4e05-a730-55edaacd8787,e 63 st and 3 ave,1.0
386,66dd4051-0aca-11e7-82f6-3863bb44ef7c,5 ave and e 63 st,1.0
387,66de2707-0aca-11e7-82f6-3863bb44ef7c,e 65 st and 2 ave,1.0
388,66dd42eb-0aca-11e7-82f6-3863bb44ef7c,1 ave and e 68 st,1.0
389,66dd491c-0aca-11e7-82f6-3863bb44ef7c,e 72 st and york ave,1.0
390,66de2556-0aca-11e7-82f6-3863bb44ef7c,e 74 st and 1 ave,1.0
391,14391923-6727-4359-92e9-03e0b5094753,e 77 st and 1 ave,1.0
392,66dd470b-0aca-11e7-82f6-3863bb44ef7c,e 81 st and york ave,1.0
393,66de2201-0aca-11e7-82f6-3863bb44ef7c,e 82 st and east end ave,1.0
394,66dd4981-0aca-11e7-82f6-3863bb44ef7c,east end ave and e 86 st,1.0
395,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,e 89 st and york ave,1.0
396,66dded11-0aca-11e7-82f6-3863bb44ef7c,1 ave and e 94 st,1.0
397,66ddef96-0aca-11e7-82f6-3863bb44ef7c,2 ave and e 96 st,1.0
398,66ddebce-0aca-11e7-82f6-3863bb44ef7c,e 97 st and 3 ave,1.0
399,66de10a8-0aca-11e7-82f6-3863bb44ef7c,2 ave and e 99 st,1.0
400,66de186f-0aca-11e7-82f6-3863bb44ef7c,e 102 st and 1 ave,1.0
401,66de4594-0aca-11e7-82f6-3863bb44ef7c,e 106 st and 1 ave,1.0
402,0b613329-b8c8-4b8c-ad40-79952aa41157,1 ave and e 110 st,1.0
403,566935d6-4d66-4b42-9822-f2a816e357b9,e 114 st and 1 ave,1.0
404,1960021056359127624,pleasant ave and e 116 st,1.0
405,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,pleasant ave and e 120 st,1.0
406,bb07a569-cc74-439e-b424-916c0304f136,2 ave and e 125 st,1.0
407,97bcf094-ad77-4743-9c94-832c7300c090,e 128 st and 3 ave,1.0
408,38975061-0d90-43a3-87c1-8905b374d5d9,lexington ave and e 128 st,1.0
409,5f63411c-91ce-4788-a567-d388cc812a15,lexington ave and e 127 st,1.0
410,66880044-5411-4143-af39-eaa0a0fd0528,park ave and e 124 st,1.0
411,16a4effc-282e-4053-b47b-31f734d50c08,e 123 st and lexington ave,1.0
412,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,2 ave and e 122 st,1.0
413,bacfe3c2-7946-45ed-91f9-f5b91791de75,madison ave and e 120 st,1.0
414,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,lexington ave and e 120 st,1.0
415,d3f51f51-7e51-4c75-8600-d76916608707,e 118 st and madison ave,1.0
416,7a15d81b-357e-42e0-b208-93ffd562fd63,e 118 st and park ave,1.0
417,e73cf71b-db05-44f9-b57a-689d65320d68,e 118 st and 3 ave,1.0
418,1958457675193833900,1 ave and e 118 st,1.0
419,9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,e 116 st and 2 ave,1.0
420,b976906e-81c4-44c5-a160-e17815c0d47b,e 115 st and madison ave,1.0
421,bf317efc-13f1-42be-8243-373a29354033,e 115 st and lexington ave,1.0
422,594b4656-9d83-4301-8967-3b92c126531c,3 ave and e 112 st,1.0
423,c05cd2e2-74e8-4526-a62b-d631e005fdd8,lexington ave and e 111 st,1.0
424,1835618878584115330,3 ave and e 109 st,1.0
425,66de43a5-0aca-11e7-82f6-3863bb44ef7c,e 106 st and madison ave,1.0
426,66de677e-0aca-11e7-82f6-3863bb44ef7c,e 106 st and lexington ave,1.0
427,66de2131-0aca-11e7-82f6-3863bb44ef7c,5 ave and e 103 st,1.0
428,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,e 102 st and park ave,1.0
429,66de2a00-0aca-11e7-82f6-3863bb44ef7c,e 103 st and lexington ave,1.0
430,1938139112487078732,e 103 st and 2 ave,1.0
431,66de13dc-0aca-11e7-82f6-3863bb44ef7c,madison ave and e 99 st,1.0
432,66de0933-0aca-11e7-82f6-3863bb44ef7c,3 ave and e 100 st,1.0
433,66dde76a-0aca-11e7-82f6-3863bb44ef7c,e 98 st and park ave,1.0
434,66de0dfd-0aca-11e7-82f6-3863bb44ef7c,e 97 st and madison ave,1.0
435,66de0861-0aca-11e7-82f6-3863bb44ef7c,e 95 st and 3 ave,1.0
436,1813395029173762108,e 94 st and madison ave,1.0
437,66dde559-0aca-11e7-82f6-3863bb44ef7c,e 91 st and park ave,1.0
438,66dde630-0aca-11e7-82f6-3863bb44ef7c,e 93 st and 2 ave,1.0
439,66ddea2a-0aca-11e7-82f6-3863bb44ef7c,e 91 st and 2 ave,1.0
440,b9720921-8170-43ea-a5ae-b61b9161eb49,5 ave and e 87 st,1.0
441,66dde103-0aca-11e7-82f6-3863bb44ef7c,e 88 st and park ave,1.0
442,66dde208-0aca-11e7-82f6-3863bb44ef7c,e 89 st and 3 ave,1.0
443,66dde2d9-0aca-11e7-82f6-3863bb44ef7c,e 88 st and 1 ave,1.0
444,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,e 85 st and york ave,1.0
445,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,e 84 st and 1 ave,1.0
446,66dd455e-0aca-11e7-82f6-3863bb44ef7c,e 85 st and 3 ave,1.0
447,66dd448f-0aca-11e7-82f6-3863bb44ef7c,e 84 st and park ave,1.0
448,66de1f17-0aca-11e7-82f6-3863bb44ef7c,madison ave and e 82 st,1.0
449,66dd4423-0aca-11e7-82f6-3863bb44ef7c,e 81 st and park ave,1.0
450,1884599469785421928,3 ave and e 82 st,1.0
451,66ddb41c-0aca-11e7-82f6-3863bb44ef7c,e 80 st and 2 ave,1.0
452,66de2274-0aca-11e7-82f6-3863bb44ef7c,e 78 st and 2 ave,1.0
453,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,e 75 st and 3 ave,1.0
454,66dd4841-0aca-11e7-82f6-3863bb44ef7c,e 77 st and 3 ave,1.0
455,66de27da-0aca-11e7-82f6-3863bb44ef7c,e 76 st and park ave,1.0
456,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,5 ave and e 78 st,1.0
457,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,5 ave and e 72 st,1.0
458,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,e 72 st and park ave,1.0
459,66de269c-0aca-11e7-82f6-3863bb44ef7c,3 ave and e 72 st,1.0
460,e36b5913-8e46-4c2a-b9be-73bdf8ee548b,2 ave and e 72 st,1.0
461,1882824287789509296,3 ave and e 71 st,1.0
462,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,e 68 st and 3 ave,1.0
463,66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,e 67 st and park ave,1.0
464,66de1a1f-0aca-11e7-82f6-3863bb44ef7c,e 66 st and madison ave,1.0
465,66de1bc3-0aca-11e7-82f6-3863bb44ef7c,e 68 st and madison ave,1.0
466,72196024-6f2b-45cb-9764-609911c7dc0b,broadway and w 61 st,1.0
467,66dd49eb-0aca-11e7-82f6-3863bb44ef7c,w 63 st and broadway,1.0
468,2f656bc4-7743-4326-8330-a22bd41d9d17,west end ave and w 60 st,1.0
469,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,w 64 st and thelonious monk circle,1.0
470,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,riverside blvd and w 67 st,1.0
471,66de1a8a-0aca-11e7-82f6-3863bb44ef7c,amsterdam ave and w 66 st,1.0
472,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,w 67 st and broadway,1.0
473,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,central park w and w 68 st,1.0
474,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,central park w and w 72 st,1.0
475,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,columbus ave and w 72 st,1.0
476,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,w 70 st and amsterdam ave,1.0
477,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,riverside dr and w 72 st,1.0
478,66dd515d-0aca-11e7-82f6-3863bb44ef7c,w 74 st and columbus ave,1.0
479,66dd4de9-0aca-11e7-82f6-3863bb44ef7c,amsterdam ave and w 73 st,1.0
480,66dd5407-0aca-11e7-82f6-3863bb44ef7c,riverside dr and w 78 st,1.0
481,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,w 78 st and broadway,1.0
482,66de1c33-0aca-11e7-82f6-3863bb44ef7c,amsterdam ave and w 79 st,1.0
483,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,w 76 st and columbus ave,1.0
484,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,central park w and w 76 st,1.0
485,66dd9213-0aca-11e7-82f6-3863bb44ef7c,w 82 st and central park w,1.0
486,50575cba-95ac-4134-9da1-3eec8253afc4,central park w and w 85 st,1.0
487,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,w 84 st and columbus ave,1.0
488,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,amsterdam ave and w 82 st,1.0
489,1833865926273309136,w 84 st and amsterdam ave,1.0
490,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,riverside dr and w 82 st,1.0
491,66dde271-0aca-11e7-82f6-3863bb44ef7c,w 87 st and west end ave,1.0
492,66dde197-0aca-11e7-82f6-3863bb44ef7c,w 87 st and amsterdam ave,1.0
493,66dde079-0aca-11e7-82f6-3863bb44ef7c,w 89 st and columbus ave,1.0
494,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,central park w and w 91 st,1.0
495,2143247416766638978,w 94 st and central park w,1.0
496,66dde845-0aca-11e7-82f6-3863bb44ef7c,columbus ave and w 95 st,1.0
497,1960019951675478680,w 90 st and amsterdam ave,1.0
498,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,w 92 st and broadway,1.0
499,66de871c-0aca-11e7-82f6-3863bb44ef7c,riverside dr and w 91 st,1.0
500,66ddeaff-0aca-11e7-82f6-3863bb44ef7c,west end ave and w 94 st,1.0
501,66ddede1-0aca-11e7-82f6-3863bb44ef7c,w 95 st and broadway,1.0
502,50e05a9f-dce6-4315-a10d-1fa786fc18ee,central park w and w 97 st,1.0
503,66de099d-0aca-11e7-82f6-3863bb44ef7c,w 100 st and manhattan ave,1.0
504,7d41ac98-df88-497a-aef9-968660e6da0f,central park w and w 103 st,1.0
505,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,columbus ave and w 103 st,1.0
506,66de17f7-0aca-11e7-82f6-3863bb44ef7c,w 100 st and broadway,1.0
507,ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,w 104 st and amsterdam ave,1.0
508,66de1af4-0aca-11e7-82f6-3863bb44ef7c,w 106 st and amsterdam ave,1.0
509,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,riverside dr and w 104 st,1.0
510,66de20c8-0aca-11e7-82f6-3863bb44ef7c,west end ave and w 107 st,1.0
511,66de12ff-0aca-11e7-82f6-3863bb44ef7c,w 107 st and columbus ave,1.0
512,66de077f-0aca-11e7-82f6-3863bb44ef7c,w 106 st and central park w,1.0
513,0f51cb84-e386-44ac-947f-a969f7617d17,w 111 st and 5 ave,1.0
514,0e003543-3656-448f-8a93-029d265f2e26,lenox ave and w 111 st,1.0
515,66de2625-0aca-11e7-82f6-3863bb44ef7c,central park north and adam clayton powell blvd,1.0
516,46bdd925-fb6c-4654-85d8-e0db4da62abf,frederick douglass blvd and w 112 st,1.0
517,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,w 110 st and amsterdam ave,1.0
518,66de3fde-0aca-11e7-82f6-3863bb44ef7c,cathedral pkwy and broadway,1.0
519,5b4a90b8-426d-4a40-a7ca-87e51d690883,w 113 st and broadway,1.0
520,8e631be4-1e0c-4627-a261-18f0003d0ba2,w 116 st and broadway,1.0
521,7efcb97f-6c8f-4445-86a9-3f758a822f17,w 116 st and amsterdam ave,1.0
522,ca4e4962-2169-4559-8f60-b05ab7809750,frederick douglass blvd and w 115 st,1.0
523,760ebaea-f7c7-45ad-aa3b-395d97adcf8f,adam clayton powell blvd and w 115 st,1.0
524,897e8739-ee1d-4b2e-b151-ad7e64e87697,lenox ave and w 115 st,1.0
525,dc8223ad-4108-40a8-9ff5-35e8490b4077,lenox ave and w 117 st,1.0
526,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,mt morris park w and w 120 st,1.0
527,1d130e43-0408-4423-bb52-77a08372cefa,5 ave and w 126 st,1.0
528,c63a83a0-bda1-40a6-835b-f82c363543b9,e 128 st and madison ave,1.0
529,1ec7ef9f-ab60-4a64-821d-883ba547273a,e 132 st and madison ave,1.0
530,4780d9d1-b886-4e72-9d18-cb152f73e10a,5 ave and w 139 st,1.0
531,a4d041fd-c5fa-4f52-800c-25d7a661a875,e 138 st and 5 ave,1.0
532,023127f2-a6e0-4fae-ba34-178acccb993e,5 ave and e 135 st,1.0
533,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 ave and w 131 st,1.0
534,7e36cd9b-b271-42e5-b344-b7a3771c795e,lenox ave and w 126 st,1.0
535,138094a0-cd7d-4014-9b21-4fb2afd3980e,adam clayton powell blvd and w 118 st,1.0
536,b55f9b55-7fa7-4f0f-9732-78cbe07452e1,adam clayton powell blvd and w 123 st,1.0
537,18eccc71-66be-4e4c-8335-095a9bf0df94,adam clayton powell blvd and w 126 st,1.0
538,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,lenox ave and w 130 st,1.0
539,b7d7543b-74ac-4a48-a3c4-412f9ffbc727,lenox ave and w 133 st,1.0
540,ecb2eebe-67c0-43b8-baae-71abb1a0ec6a,w 135 st and lenox terrace pl,1.0
541,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,lenox ave and w 140 st,1.0
542,fe65853e-b20a-4250-9677-2aa177283b72,lenox ave and w 144 st,1.0
543,b0bac4ef-bb57-4598-a433-75c281170d5b,lenox ave and w 146 st,1.0
544,1b962833-d769-418e-b1ef-5a183bb5eb1a,adam clayton powell blvd and w 151 st,1.0
545,0b94cc1e-2327-4679-99d9-3b21ddc02051,macombs pl and w 152 st,1.0
546,298d4e45-c6d2-45f1-a07a-11606026a6e4,w 147 st and adam clayton powell blvd,1.0
547,1064b4b0-e9c8-4139-ac48-f118305dbe69,w 144 st and adam clayton powell blvd,1.0
548,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,adam clayton powell blvd and w 141 st,1.0
549,65a1b09d-560d-46bf-8f5d-7f59471a587e,adam clayton powell blvd and w 138 st,1.0
550,01839a78-f228-4706-8f7f-147b857492f2,adam clayton powell blvd and w 132 st,1.0
551,b79bb851-130f-473d-83fc-f602aa0a4ca9,adam clayton powell blvd and w 130 st,1.0
552,bfea6c5b-2e1a-42c5-8199-2ded6042d57b,frederick douglass blvd and w 129 st,1.0
553,058ee86d-ce2a-4597-99f7-f78f082b33e3,st nicholas ave and w 157 st,1.0
554,dccaeeb5-c53a-4f48-80e6-05675b71a8c8,st nicholas ave and manhattan ave,1.0
555,0f6fd186-656a-41b3-ba4a-456d22da177c,frederick douglass blvd and w 117 st,1.0
556,1b00fb53-da32-4b14-9a9a-84a391c8951c,amsterdam ave and w 119 st,1.0
557,bb32aad7-8308-4ff8-b073-d5b518ffdd09,w 120 st and claremont ave,1.0
558,32d3adc3-c3dd-4a97-a4db-95d467f3c3aa,broadway and w 122 st,1.0
559,d80c274e-d17d-4a00-9b76-274c9fe4d0e1,morningside dr and amsterdam ave,1.0
560,23539f3b-fb83-4f34-b8b8-9f1f37b5e646,morningside ave and w 123 st,1.0
561,7f8cb36a-2bf4-4d57-afbd-331310f25355,amsterdam ave and w 125 st,1.0
562,bc5235a5-7f10-4a27-806e-9c25fa700959,broadway and moylan pl,1.0
563,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,w 129 st and convent ave,1.0
564,324e55da-fec0-43a2-b622-27774381ab7f,amsterdam ave and w 131 st,1.0
565,26599393-b967-44a6-a998-cb72ca53cd9e,broadway and w 131 st,1.0
566,eab2749b-2f79-4797-a0a6-0579b27e6929,12 ave and w 125 st,1.0
567,22ab59a8-0af4-4101-9350-a7af88e37c2e,w 133 st and 12 ave,1.0
568,a1112e04-bc50-4782-b3d6-bb5902c0e8db,broadway and w 133 st,1.0
569,16280b32-7e5b-4a18-930b-212eac10faaa,old broadway and w 133 st,1.0
570,648e09b6-95c2-40d3-9dac-a43f22eccf38,st nicholas ave and w 134 st,1.0
571,44fa161f-eb62-459b-b53e-da83788cfa2a,convent ave and w 135 st,1.0
572,b371c432-b682-412f-9b85-8df84ce7a9f3,st nicholas ave and w 137 st,1.0
573,dad3b7df-ec40-4d54-bfdb-5e82be84d742,frederick douglass blvd and w 139 st,1.0
574,bc512527-7863-48d5-aea8-3de470abc1ee,edgecombe ave and w 141 st,1.0
575,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,st nicholas terrace and convent ave,1.0
576,7f6674c4-5568-4766-b172-0385348ae184,amsterdam ave and w 136 st,1.0
577,563389a0-d90f-4155-9c50-528459df26aa,broadway and w 138 st,1.0
578,c8060816-b4aa-4fd9-bc66-af28bf61dc87,hamilton pl and w 140 st,1.0
579,01a1343d-9c7b-4a83-8a5a-a600187f19c4,riverside dr and w 138 st,1.0
580,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,w 140 st and riverside dr,1.0
581,9c1c3499-1b11-471f-b59a-87d9e27e15c5,broadway and w 142 st,1.0
582,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,riverside dr and w 145 st,1.0
583,4f814d78-5d8d-458b-877e-2ca449b865be,riverside dr and w 148 st,1.0
584,1d8e51b0-8131-4c1f-93fb-f04952c157c0,w 146 st and broadway,1.0
585,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,w 145 st and amsterdam ave,1.0
586,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,edgecombe ave and w 145 st,1.0
587,943be327-0320-4ae1-8eb0-8a56f86a4fb6,frederick douglass blvd and w 145 st,1.0
588,c229f0ca-bdd1-4aa0-8906-a3e809e12889,bradhurst ave and w 148 st,1.0
589,361dd964-db79-47dd-b044-eac88c735249,edgecombe ave and w 150 st,1.0
590,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,st nicholas ave and w 150 st,1.0
591,54df610f-0e47-4958-98ca-37bb1b1c4dca,convent ave and w 151 st,1.0
592,85b77b8d-32b8-4049-a407-64319916e2c5,amsterdam ave and w 152 st,1.0
593,3134c2d4-b090-4eb8-ab44-6f9622098f72,w 148 st and amsterdam ave,1.0
594,ab79da3d-f92a-42de-a76d-e05b5d7e724c,broadway and w 153 st,1.0
595,4aa6bb27-b76b-444e-a3ce-6fb25b822494,riverside dr and w 153 st,1.0
596,1929513834381415014,riverside dr e and w 155 st,1.0
597,1859438049977968878,broadway and w 157 st,1.0
598,058ee86d-ce2a-4597-99f7-f78f082b33e3,st nicholas ave and w 157 st,1.0
599,26217b73-7bb5-46e6-8094-1db05becd617,amsterdam ave and w 156 st,1.0
600,f6c33f22-d650-4935-a928-fb693a828b5f,st nicholas ave and w 155 st,1.0
601,676b7b4d-b1c0-4c97-8ac3-5fe665e51108,harlem river dr and w 155 st,1.0
602,0183d7d4-9e11-4429-94db-666a31239871,w 155 st and frederick douglass blvd,1.0
603,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,frederick douglass blvd and harlem river dr,1.0
604,c6c10756-ef41-491a-8e6c-ee0aa27b8cbe,w 159 st and edgecombe ave,1.0
605,b83b2a73-af8e-4b82-b61e-aeaaf075fbe2,w 160 st and st nicholas ave,1.0
606,36aaebb9-ef10-41a5-b20b-753bf8a3fed8,w 163 st and edgecombe ave,1.0
607,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,amsterdam ave and w 162 st,1.0
608,344b52b0-73a9-4fe3-9132-23d0502dc0ae,broadway and w 160 st,1.0
609,1927314940904608224,w 160 st and riverside dr,1.0
610,59af018a-2ee9-489a-b445-bb6fba9c1119,w 163 st and riverside dr,1.0
611,95a52ce4-3597-47d1-8d6f-427cb3b8ca6a,w 165 st and fort washington ave,1.0
612,912813fc-fde4-4430-8443-a4fa21477e7f,broadway and w 165 st,1.0
613,5dc8ddac-979e-4ae5-b879-3670cca7482d,edgecombe ave and w 167 st,1.0
614,5adcaaaf-5386-441d-827c-8d65c4f4405e,amsterdam ave and w 167 st,1.0
615,9e014047-d675-418b-a03c-84d974a25134,broadway and w 168 st,1.0
616,7d455e9a-20b4-4b03-8248-0d982fdfa21b,w 168 st and fort washington ave,1.0
617,d73e26de-8534-4b46-a321-3cae295ef9b2,w 171 st and st nicholas ave,1.0
618,3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23,amsterdam ave and w 172 st,1.0
619,18a2cbb6-91f2-4393-82fb-b40a8ba90f20,amsterdam ave and w 175 st,1.0
620,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,wadsworth ave and w 175 st,1.0
621,6b60bf55-3da4-439a-bde1-fc80be8623ba,fort washington ave and w 173 st,1.0
622,61bc2467-aa8c-4386-ba9e-3f01120bd6b8,cabrini blvd and w 177 st,1.0
623,d4c34830-972f-4cd1-81bb-071df209d065,w 181 st and riverside dr,1.0
624,c9c09ed0-0a52-4d6a-a999-b0848874e51f,fort washington ave and w 183 st,1.0
625,2436e886-dc53-47cb-8733-d663f9dcd922,w 180 st and fort washington ave,1.0
626,774c5443-d463-42b3-bfc5-b0ab3c56fe35,wadsworth ave and w 179 st,1.0
627,08b9c491-a589-4e75-996c-2455c26fb356,audubon ave and w 179 st,1.0
628,ceb179f3-89c3-4c3e-8a0a-3415406a9463,amsterdam ave and w 180 st,1.0
629,6a52ceae-3b97-487a-9438-de844bfbf1c2,amsterdam ave and w 183 st,1.0
630,d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,amsterdam ave and w 186 st,1.0
631,e35494b4-5811-4d2a-87de-4430e56bce2d,amsterdam ave and w 189 st,1.0
632,c829b6af-002b-4d04-af56-6924d4ad0aa2,w 190 st and st nicholas ave,1.0
633,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,w 186 st and st nicholas ave,1.0
634,d8e02e7b-632b-4fbe-95b9-80efa47473e3,broadway and w 185 st,1.0
635,b4974d89-932c-4a9f-a264-2ea0cf70613e,pinehurst ave and w 187 st,1.0
636,24509e46-a0de-47e8-ba40-9441da68952a,fort washington ave and w 190 st,1.0
637,8d650b03-920d-4d44-a48f-8d9a1a0ba264,w 190 st and broadway,1.0
638,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,broadway and w 192 st,1.0
